1/1	10:37:43
1/1	13:22:00
0/1	13:27:00
1/1	13:32:00
1/1	13:37:00
1/1	13:42:00
0/1	13:47:00
0/0	13:52:00
0/0	13:57:00
0/0	14:02:00
0/0	14:07:00
0/0	14:12:00
0/0	14:17:00
0/0	14:22:00
0/0	14:27:00
0/0	14:32:00
0/0	14:37:01
0/0	14:42:01
0/0	14:47:01
0/0	14:52:01
0/0	14:57:01
0/0	15:02:01
0/0	15:07:01
0/0	15:12:01
