0/1	14:55:56
1/1	15:00:56
1/1	15:05:56
1/1	15:10:56
2/2	15:15:56
2/2	15:20:56
1/2	15:25:56
1/1	15:30:56
1/1	15:35:56
1/1	15:40:56
1/1	15:45:56
1/1	15:50:56
1/1	15:55:56
1/1	16:00:56
1/1	16:05:56
2/2	16:10:56
2/2	16:15:56
2/2	16:20:56
2/2	16:25:56
2/2	16:30:56
2/2	16:35:56
2/2	16:40:56
2/2	16:45:56
2/2	16:50:56
2/2	16:55:56
2/2	17:00:56
2/2	17:05:56
2/2	17:10:56
1/2	17:15:56
1/1	17:20:56
1/1	17:25:56
1/1	17:30:56
1/1	17:35:56
1/1	17:40:56
1/1	17:45:56
2/2	17:50:56
2/2	17:55:56
