0/0	10:01:46
1/1	10:06:46
1/1	10:11:46
1/1	10:16:46
1/1	10:21:46
1/1	10:26:46
1/1	10:31:46
1/1	10:36:46
1/1	10:41:46
1/1	10:46:46
1/1	10:51:46
1/1	10:56:46
1/1	11:01:46
1/1	11:06:46
1/1	11:11:46
1/1	11:16:46
1/1	11:21:46
1/1	11:26:46
0/1	11:31:46
0/0	11:36:46
0/0	11:41:46
0/0	11:46:46
0/0	11:51:46
0/0	11:56:46
0/0	12:01:46
0/0	12:06:46
0/0	12:11:46
0/0	12:16:46
0/0	12:21:46
0/0	12:26:46
0/0	12:31:46
0/0	12:36:46
0/0	12:41:46
0/0	12:46:46
0/0	12:51:46
0/0	12:56:46
0/0	13:01:46
0/0	13:06:46
0/0	13:11:46
0/0	13:16:46
0/0	13:21:46
0/0	13:26:46
1/1	13:31:46
1/1	13:36:46
1/1	13:41:46
1/1	13:46:46
0/1	13:51:46
0/0	13:56:46
0/0	14:01:46
0/0	14:06:46
0/0	14:11:46
0/0	14:16:46
0/0	14:21:46
0/0	14:26:46
0/0	14:31:46
0/0	14:36:46
0/0	14:41:46
1/1	14:51:52
1/1	14:56:52
1/1	15:01:52
1/1	15:06:52
1/1	15:11:52
1/1	15:16:52
1/1	15:21:52
1/1	15:26:52
1/1	15:31:52
1/1	15:36:52
1/1	15:41:52
1/1	15:46:52
1/1	15:51:52
1/1	15:56:52
1/1	16:01:52
1/1	16:06:52
1/1	16:11:52
1/1	16:16:52
1/1	16:21:52
1/1	16:26:52
1/1	16:31:52
1/1	16:36:52
1/1	16:41:52
1/1	16:46:52
1/1	16:51:52
1/1	16:56:52
1/1	17:01:52
1/1	17:06:52
1/1	17:11:52
1/1	17:16:52
1/1	17:21:52
1/1	17:26:52
1/1	17:31:52
1/1	17:36:52
1/1	17:41:52
1/1	17:46:52
1/1	17:51:52
1/1	17:56:52
1/1	18:01:52
1/1	18:06:52
1/1	18:11:52
1/1	18:16:52
1/1	18:21:52
1/1	18:26:52
1/1	18:31:52
1/1	18:36:52
1/1	18:41:52
1/1	18:46:52
1/1	18:51:52
1/1	18:56:52
1/1	19:01:52
1/1	19:06:52
1/1	19:11:52
1/1	19:16:52
1/1	19:21:52
1/1	19:26:52
1/1	19:31:52
1/1	19:36:52
1/1	19:41:52
1/1	19:46:52
1/1	19:51:52
1/1	19:56:52
1/1	20:01:52
1/1	20:06:52
1/1	20:11:52
1/1	20:16:52
1/1	20:21:52
1/1	20:26:52
1/1	20:31:52
1/1	20:36:52
1/1	20:41:52
1/1	20:46:52
1/1	20:51:52
1/1	20:56:52
1/1	21:01:52
1/1	21:06:52
1/1	21:11:52
1/1	21:16:52
1/1	21:21:52
1/1	21:26:52
1/1	21:31:52
1/1	21:36:52
1/1	21:41:52
1/1	21:46:52
1/1	21:51:52
1/1	21:56:52
1/1	22:01:52
1/1	22:06:52
