0/0	9:19:31
0/0	9:24:31
2/2	9:29:31
2/2	9:34:31
0/2	9:39:31
0/0	9:44:31
0/0	9:49:31
0/0	9:54:31
0/0	9:59:31
0/0	10:04:31
0/0	10:09:31
0/0	10:14:31
0/0	10:19:31
0/0	10:24:31
0/0	10:29:31
0/0	10:34:31
0/0	10:39:31
1/1	10:44:31
0/1	10:49:31
2/2	10:54:31
2/2	10:59:31
0/2	11:04:31
2/2	11:09:31
2/2	11:14:31
2/2	11:19:31
1/2	11:24:31
2/2	11:29:31
0/2	11:34:31
0/0	11:39:31
0/0	11:44:31
0/0	11:49:31
0/0	11:54:31
0/0	11:59:31
0/0	12:04:31
0/0	12:09:31
0/0	12:14:31
0/0	12:19:31
0/0	12:24:31
0/0	12:29:31
0/0	12:34:31
0/0	12:39:31
0/0	12:44:31
0/0	12:49:31
0/0	12:54:31
0/0	12:59:31
0/0	13:04:31
0/0	13:09:31
2/2	13:14:31
2/2	13:19:31
2/2	13:24:31
2/2	13:29:31
2/2	13:34:31
0/2	13:39:31
0/0	13:44:31
0/0	13:49:31
0/0	13:54:31
1/1	13:59:31
0/1	14:04:31
0/0	14:09:31
0/0	14:14:31
0/0	14:19:31
0/0	14:24:31
0/0	14:29:31
0/0	14:34:31
0/0	14:39:31
0/0	14:44:31
0/0	14:49:31
0/0	14:54:31
0/0	14:59:31
0/0	15:04:31
0/0	15:09:31
0/1	15:14:31
0/0	15:19:31
0/0	15:24:31
0/0	15:29:31
0/0	15:34:31
0/0	15:39:31
0/0	15:44:31
0/0	15:49:31
0/0	15:54:31
0/0	15:59:31
0/0	16:04:31
0/0	16:09:31
0/0	16:14:31
1/1	16:19:31
0/1	16:24:31
0/2	16:29:31
0/0	16:34:31
0/0	16:39:31
0/0	16:44:31
0/0	16:49:31
0/0	16:54:31
0/0	16:59:31
0/0	17:04:31
0/0	17:09:31
0/0	17:14:31
0/0	17:19:31
0/0	17:24:31
0/0	17:29:31
0/0	17:34:31
0/0	17:39:31
0/0	17:44:31
0/0	17:49:31
0/0	17:54:31
0/0	17:59:31
0/0	18:04:31
0/0	18:09:31
0/0	18:14:31
0/0	18:19:31
0/0	18:24:31
0/0	18:29:31
0/0	18:34:31
0/0	18:39:31
0/0	18:44:31
0/0	18:49:31
0/0	18:54:31
0/0	18:59:31
0/0	19:04:31
0/0	19:09:31
0/0	19:14:31
0/0	19:19:31
0/0	19:24:31
0/0	19:29:31
0/0	19:34:31
0/0	19:39:31
0/0	19:44:31
0/0	19:49:31
0/0	19:54:31
0/0	19:59:31
0/0	20:04:31
0/0	20:09:31
0/0	20:14:31
0/0	20:19:31
0/0	20:24:31
0/0	20:29:31
0/0	20:34:31
0/0	20:39:31
0/0	20:44:31
0/0	20:49:31
0/0	20:54:31
0/0	20:59:31
0/0	21:04:31
0/0	21:09:32
0/0	21:14:32
0/0	21:19:32
0/0	21:24:32
0/0	21:29:32
0/0	21:34:32
0/0	21:39:32
0/0	21:44:32
0/0	21:49:32
0/0	21:54:32
0/0	21:59:32
0/0	22:04:32
0/0	22:09:32
0/0	22:14:32
0/0	22:19:32
0/0	22:24:32
0/0	22:29:32
0/0	22:34:32
0/0	22:39:32
0/0	22:44:32
0/0	22:49:32
0/0	22:54:32
0/0	22:59:32
0/0	23:04:32
0/0	23:09:32
0/0	23:14:32
0/0	23:19:32
0/0	23:24:32
0/0	23:29:32
0/0	23:34:32
0/0	23:39:32
0/0	23:44:32
0/0	23:49:32
0/0	23:54:32
0/0	23:59:32
