0/0	13:35:45
0/0	13:40:45
0/0	13:45:45
0/0	13:50:45
0/0	13:55:45
0/0	14:00:45
0/0	14:05:45
0/0	14:10:45
0/0	14:15:45
0/0	14:20:45
0/0	14:30:52
0/0	14:35:52
0/0	14:40:52
0/0	14:45:52
0/0	14:50:52
0/0	14:55:52
0/0	15:00:52
0/0	15:05:52
0/0	15:10:52
0/0	15:15:52
0/0	15:20:52
0/0	15:25:52
0/0	15:30:52
0/0	15:35:52
0/0	15:40:52
0/0	15:45:52
0/0	15:50:52
0/0	15:55:52
0/0	16:00:52
0/0	16:05:52
0/0	16:10:52
0/0	16:15:52
0/0	21:03:38
0/0	21:08:38
