1/1	17:33:29
1/1	17:38:29
1/1	17:43:29
0/1	17:48:29
0/0	17:53:29
0/0	17:58:29
0/0	18:03:29
0/0	18:08:29
0/0	18:13:29
0/0	18:18:29
0/0	18:23:29
0/0	18:28:29
0/0	18:33:29
0/0	18:38:29
0/0	18:43:29
0/0	18:48:29
0/0	18:53:29
0/0	18:58:29
0/0	19:03:29
0/0	19:08:29
0/0	19:13:29
0/0	19:18:29
0/0	19:23:29
0/0	19:28:29
0/0	19:33:29
0/0	19:38:29
0/0	19:43:29
0/0	19:48:29
0/0	19:53:29
0/0	19:58:29
0/0	20:03:29
0/1	20:08:29
1/1	20:13:29
0/1	20:18:29
0/0	20:23:29
1/1	20:28:29
1/1	20:33:29
1/1	20:38:29
0/1	20:43:29
0/0	20:48:29
0/0	20:53:29
