1/1	10:31:49
1/1	10:36:49
1/1	11:41:42
0/1	11:46:42
1/1	11:51:42
1/1	11:56:42
0/1	12:01:42
0/0	12:06:42
0/0	12:11:42
0/0	12:16:42
0/0	12:21:42
0/0	12:26:42
0/0	12:31:42
0/0	12:36:42
0/0	12:41:42
0/0	12:46:42
0/0	12:51:42
0/0	12:56:42
0/0	13:01:42
0/0	13:06:42
0/0	13:11:42
0/0	13:16:42
0/0	13:21:42
0/0	13:26:42
0/0	13:31:42
0/0	13:36:42
0/0	13:41:42
0/0	13:46:42
0/0	13:51:42
0/0	13:56:42
0/0	14:01:42
0/0	14:06:42
0/0	14:11:42
0/0	14:16:42
0/0	14:21:42
0/0	14:26:42
0/1	14:40:14
0/0	14:45:14
0/0	14:50:14
0/0	14:55:14
0/0	15:00:14
0/0	15:05:14
0/0	15:10:14
0/0	15:15:14
0/0	15:20:14
0/0	15:25:14
0/0	15:30:14
0/0	15:35:14
0/0	15:40:14
0/0	15:45:14
0/0	15:50:14
0/0	15:55:14
0/0	16:00:14
0/0	16:05:14
0/0	16:10:14
0/0	16:15:14
0/0	16:20:14
0/0	16:25:14
0/0	16:30:14
0/0	16:35:14
0/0	16:40:14
0/0	16:45:14
0/0	16:50:14
0/1	18:08:02
0/0	18:13:02
0/0	18:18:02
0/0	18:23:02
0/0	18:28:02
0/0	18:33:02
0/0	18:38:02
0/0	18:43:02
0/0	18:48:02
0/0	18:53:02
0/0	18:58:02
0/0	19:03:02
0/0	19:08:02
0/0	19:13:02
0/0	19:18:02
0/0	19:23:02
0/0	19:28:02
0/0	19:33:02
0/0	19:38:02
0/0	19:43:02
0/0	19:48:02
0/0	19:53:02
0/0	19:58:02
0/0	20:03:02
0/0	20:08:02
0/0	20:13:02
0/0	20:18:02
0/0	20:23:02
0/0	20:28:02
0/0	20:33:02
0/0	20:38:02
0/0	20:43:02
0/0	20:48:02
0/0	20:53:02
