0/1	9:14:58
0/0	9:19:58
0/0	9:24:58
0/0	9:29:58
1/1	9:34:58
1/1	9:39:58
1/1	9:44:58
1/1	9:49:58
0/1	9:54:58
0/0	9:59:58
0/0	10:04:58
0/0	10:09:58
1/1	10:14:58
1/1	10:19:58
1/1	10:24:58
1/1	10:29:58
0/1	10:34:58
1/1	10:39:58
1/1	10:44:58
1/1	10:49:58
1/1	10:54:58
1/1	10:59:58
1/1	11:04:58
1/1	11:09:58
