1/1	9:19:31
1/1	9:24:31
1/1	9:29:31
1/1	9:34:31
1/1	9:39:31
1/1	9:44:31
1/1	9:51:38
1/1	9:56:38
1/1	10:01:38
1/1	10:06:38
1/1	10:11:38
1/1	10:16:38
1/1	10:21:38
1/1	10:29:55
1/1	10:34:55
1/1	10:39:55
1/1	10:44:55
1/1	10:49:55
1/1	10:54:55
1/1	10:59:55
1/1	11:04:55
1/1	11:09:55
1/1	11:14:55
1/1	11:19:55
1/1	11:24:55
1/1	11:29:55
1/1	11:36:51
0/1	11:41:51
1/1	11:46:51
1/1	11:51:51
0/1	11:56:51
1/1	12:01:51
1/1	12:06:51
1/1	13:06:03
1/1	13:11:03
