0/0	10:47:45
0/0	10:52:45
0/0	10:57:45
0/0	11:02:45
0/0	11:07:45
0/0	11:12:45
0/0	11:17:45
0/0	11:22:45
0/0	14:45:29
0/0	14:50:29
0/0	14:55:29
0/0	15:00:29
0/0	15:05:29
0/0	15:10:59
0/0	15:15:59
0/0	15:20:59
0/0	15:25:59
0/0	15:30:59
0/0	15:35:59
0/0	15:40:59
0/0	15:45:59
0/0	15:50:59
0/0	22:29:02
0/0	22:34:02
0/0	22:39:02
